281;1;3;5;12
282;1;3;5;13
283;1;3;5;14
284;1;3;5;15
285;1;3;5;16
286;1;3;5;17
287;1;3;5;18
288;1;3;5;19
289;1;3;5;20
290;1;3;5;21
291;1;3;5;22
292;1;3;5;23
293;1;3;5;24
294;1;3;5;25
295;1;3;6;7
296;1;3;6;8
297;1;3;6;9
298;1;3;6;10
299;1;3;6;11
300;1;3;6;12
301;1;3;6;13
302;1;3;6;14
303;1;3;6;15
304;1;3;6;16
305;1;3;6;17
306;1;3;6;18
307;1;3;6;19
308;1;3;6;20
309;1;3;6;21
310;1;3;6;22
311;1;3;6;23
312;1;3;6;24
313;1;3;6;25
314;1;3;7;8
315;1;3;7;9
316;1;3;7;10
317;1;3;7;11
318;1;3;7;12
319;1;3;7;13
320;1;3;7;14
321;1;3;7;15
322;1;3;7;16
323;1;3;7;17
324;1;3;7;18
325;1;3;7;19
326;1;3;7;20
327;1;3;7;21
328;1;3;7;22
329;1;3;7;23
330;1;3;7;24
331;1;3;7;25
332;1;3;8;9
333;1;3;8;10
334;1;3;8;11
335;1;3;8;12
336;1;3;8;13
337;1;3;8;14
338;1;3;8;15
339;1;3;8;16
340;1;3;8;17
341;1;3;8;18
342;1;3;8;19
343;1;3;8;20
344;1;3;8;21
345;1;3;8;22
346;1;3;8;23
347;1;3;8;24
348;1;3;8;25
349;1;3;9;10
350;1;3;9;11
351;1;3;9;12
352;1;3;9;13
353;1;3;9;14
354;1;3;9;15
355;1;3;9;16
356;1;3;9;17
357;1;3;9;18
358;1;3;9;19
359;1;3;9;20
360;1;3;9;21
361;1;3;9;22
362;1;3;9;23
363;1;3;9;24
364;1;3;9;25
365;1;3;10;11
366;1;3;10;12
367;1;3;10;13
368;1;3;10;14
369;1;3;10;15
370;1;3;10;16
371;1;3;10;17
372;1;3;10;18
373;1;3;10;19
374;1;3;10;20
375;1;3;10;21
376;1;3;10;22
377;1;3;10;23
378;1;3;10;24
379;1;3;10;25
380;1;3;11;12
381;1;3;11;13
382;1;3;11;14
383;1;3;11;15
384;1;3;11;16
385;1;3;11;17
386;1;3;11;18
387;1;3;11;19
388;1;3;11;20
389;1;3;11;21
390;1;3;11;22
391;1;3;11;23
392;1;3;11;24
393;1;3;11;25
394;1;3;12;13
395;1;3;12;14
396;1;3;12;15
397;1;3;12;16
398;1;3;12;17
399;1;3;12;18
400;1;3;12;19
401;1;3;12;20
402;1;3;12;21
403;1;3;12;22
404;1;3;12;23
405;1;3;12;24
406;1;3;12;25
407;1;3;13;14
408;1;3;13;15
409;1;3;13;16
410;1;3;13;17
411;1;3;13;18
412;1;3;13;19
413;1;3;13;20
414;1;3;13;21
415;1;3;13;22
416;1;3;13;23
417;1;3;13;24
418;1;3;13;25
419;1;3;14;15
420;1;3;14;16
421;1;3;14;17
422;1;3;14;18
423;1;3;14;19
424;1;3;14;20
425;1;3;14;21
426;1;3;14;22
427;1;3;14;23
428;1;3;14;24
429;1;3;14;25
430;1;3;15;16
431;1;3;15;17
432;1;3;15;18
433;1;3;15;19
434;1;3;15;20
435;1;3;15;21
436;1;3;15;22
437;1;3;15;23
438;1;3;15;24
439;1;3;15;25
440;1;3;16;17
441;1;3;16;18
442;1;3;16;19
443;1;3;16;20
444;1;3;16;21
445;1;3;16;22
446;1;3;16;23
447;1;3;16;24
448;1;3;16;25
449;1;3;17;18
450;1;3;17;19
451;1;3;17;20
452;1;3;17;21
453;1;3;17;22
454;1;3;17;23
455;1;3;17;24
456;1;3;17;25
457;1;3;18;19
458;1;3;18;20
459;1;3;18;21
460;1;3;18;22
461;1;3;18;23
462;1;3;18;24
463;1;3;18;25
464;1;3;19;20
465;1;3;19;21
466;1;3;19;22
467;1;3;19;23
468;1;3;19;24
469;1;3;19;25
470;1;3;20;21
471;1;3;20;22
472;1;3;20;23
473;1;3;20;24
474;1;3;20;25
475;1;3;21;22
476;1;3;21;23
477;1;3;21;24
478;1;3;21;25
479;1;3;22;23
480;1;3;22;24
481;1;3;22;25
482;1;3;23;24
483;1;3;23;25
484;1;3;24;25
485;1;4;5;6
486;1;4;5;7
487;1;4;5;8
488;1;4;5;9
489;1;4;5;10
490;1;4;5;11
491;1;4;5;12
492;1;4;5;13
493;1;4;5;14
494;1;4;5;15
495;1;4;5;16
496;1;4;5;17
497;1;4;5;18
498;1;4;5;19
499;1;4;5;20
500;1;4;5;21
501;1;4;5;22
502;1;4;5;23
503;1;4;5;24
504;1;4;5;25
505;1;4;6;7
506;1;4;6;8
507;1;4;6;9
508;1;4;6;10
509;1;4;6;11
510;1;4;6;12
511;1;4;6;13
512;1;4;6;14
513;1;4;6;15
514;1;4;6;16
515;1;4;6;17
